Atalanta,Bologna,0,2
Atalanta,Cremonese,1,1
Atalanta,Empoli,2,1
Atalanta,Fiorentina,1,0
Atalanta,HellasVerona,3,1
Atalanta,InterMilan,2,3
Atalanta,Juventus,0,2
Atalanta,Lazio,0,2
Atalanta,Lecce,1,2
Atalanta,ACMilan,1,1
Atalanta,Monza,5,2
Atalanta,Napoli,1,2
Atalanta,Roma,3,1
Atalanta,Salernitana,8,2
Atalanta,Sampdoria,2,0
Atalanta,Sassuolo,2,1
Atalanta,Spezia,3,2
Atalanta,Torino,3,1
Atalanta,Udinese,0,0
Bologna,Atalanta,1,2
Bologna,Cremonese,1,1
Bologna,Empoli,0,1
Bologna,Fiorentina,2,1
Bologna,HellasVerona,1,1
Bologna,InterMilan,1,0
Bologna,Juventus,1,1
Bologna,Lazio,0,0
Bologna,Lecce,2,0
Bologna,ACMilan,1,1
Bologna,Monza,0,1
Bologna,Napoli,2,2
Bologna,Roma,0,0
Bologna,Salernitana,1,1
Bologna,Sampdoria,1,1
Bologna,Sassuolo,3,0
Bologna,Spezia,2,0
Bologna,Torino,2,1
Bologna,Udinese,3,0
Cremonese,Atalanta,1,3
Cremonese,Bologna,1,5
Cremonese,Empoli,1,0
Cremonese,Fiorentina,0,2
Cremonese,HellasVerona,1,1
Cremonese,InterMilan,1,2
Cremonese,Juventus,0,1
Cremonese,Lazio,0,4
Cremonese,Lecce,0,2
Cremonese,ACMilan,0,0
Cremonese,Monza,2,3
Cremonese,Napoli,1,4
Cremonese,Roma,2,1
Cremonese,Salernitana,2,0
Cremonese,Sampdoria,0,1
Cremonese,Sassuolo,0,0
Cremonese,Spezia,2,0
Cremonese,Torino,1,2
Cremonese,Udinese,0,0
Empoli,Atalanta,0,2
Empoli,Bologna,3,1
Empoli,Cremonese,2,0
Empoli,Fiorentina,0,0
Empoli,HellasVerona,1,1
Empoli,InterMilan,0,3
Empoli,Juventus,4,1
Empoli,Lazio,0,2
Empoli,Lecce,1,0
Empoli,ACMilan,1,3
Empoli,Monza,1,0
Empoli,Napoli,0,2
Empoli,Roma,1,2
Empoli,Salernitana,2,1
Empoli,Sampdoria,1,0
Empoli,Sassuolo,1,0
Empoli,Spezia,2,2
Empoli,Torino,2,2
Empoli,Udinese,0,1
Fiorentina,Atalanta,1,1
Fiorentina,Bologna,1,2
Fiorentina,Cremonese,3,2
Fiorentina,Empoli,1,1
Fiorentina,HellasVerona,2,0
Fiorentina,InterMilan,3,4
Fiorentina,Juventus,1,1
Fiorentina,Lazio,0,4
Fiorentina,Lecce,1,0
Fiorentina,ACMilan,2,1
Fiorentina,Monza,1,1
Fiorentina,Napoli,0,0
Fiorentina,Roma,2,1
Fiorentina,Salernitana,2,1
Fiorentina,Sampdoria,5,0
Fiorentina,Sassuolo,2,1
Fiorentina,Spezia,1,1
Fiorentina,Torino,0,1
Fiorentina,Udinese,2,0
HellasVerona,Atalanta,0,1
HellasVerona,Bologna,2,1
HellasVerona,Cremonese,2,0
HellasVerona,Empoli,1,1
HellasVerona,Fiorentina,0,3
HellasVerona,InterMilan,0,6
HellasVerona,Juventus,0,1
HellasVerona,Lazio,1,1
HellasVerona,Lecce,2,0
HellasVerona,ACMilan,1,2
HellasVerona,Monza,1,1
HellasVerona,Napoli,2,5
HellasVerona,Roma,1,3
HellasVerona,Salernitana,1,0
HellasVerona,Sampdoria,2,1
HellasVerona,Sassuolo,2,1
HellasVerona,Spezia,1,2
HellasVerona,Torino,0,1
HellasVerona,Udinese,1,2
InterMilan,Atalanta,3,2
InterMilan,Bologna,6,1
InterMilan,Cremonese,3,1
InterMilan,Empoli,0,1
InterMilan,Fiorentina,0,1
InterMilan,HellasVerona,1,0
InterMilan,Juventus,0,1
InterMilan,Lazio,3,1
InterMilan,Lecce,2,0
InterMilan,ACMilan,1,0
InterMilan,Monza,0,1
InterMilan,Napoli,1,0
InterMilan,Roma,1,2
InterMilan,Salernitana,2,0
InterMilan,Sampdoria,3,0
InterMilan,Sassuolo,4,2
InterMilan,Spezia,3,0
InterMilan,Torino,1,0
InterMilan,Udinese,3,1
Juventus,Atalanta,3,3
Juventus,Bologna,3,0
Juventus,Cremonese,2,0
Juventus,Empoli,4,0
Juventus,Fiorentina,1,0
Juventus,HellasVerona,1,0
Juventus,InterMilan,2,0
Juventus,Lazio,3,0
Juventus,Lecce,2,1
Juventus,ACMilan,0,1
Juventus,Monza,0,2
Juventus,Napoli,0,1
Juventus,Roma,1,1
Juventus,Salernitana,2,2
Juventus,Sampdoria,4,2
Juventus,Sassuolo,3,0
Juventus,Spezia,2,0
Juventus,Torino,4,2
Juventus,Udinese,1,0
Lazio,Atalanta,0,2
Lazio,Bologna,2,1
Lazio,Cremonese,3,2
Lazio,Empoli,2,2
